Timestamp,Atribration_id,dlc,data
1757524313.5168889,0x18820810,5,0200007a20
1757524313.5170038,0x18820810,5,023e0c3b09
1757524313.5170848,0x18820810,3,070101
1757524313.5172448,0x18820810,8,1074202020302e30
1757524313.5173535,0x18820810,4,00f84300
1757524313.5174687,0x18820810,5,0200007a20
1757524313.5175817,0x18820810,5,0201163b09
1757524313.5176902,0x18820810,3,070101
1757524313.5177705,0x18820810,2,0d00
1757524313.5179145,0x18820810,8,1020506b20202020
1757524313.5180304,0x18820810,5,0020312000
1757524313.5181112,0x18820810,2,0d01
1757524313.518246,0x18820810,6,0a00003b0001
1757524313.5183773,0x18820810,6,0a0000000901
1757524313.5184925,0x18820810,5,0200007a20
1757524313.5185738,0x18820810,3,070202
1757524313.5186894,0x18820810,3,101e00
1757524313.5187738,0x19000410,3,101fff
1757524313.518887,0x19000410,3,071fff
1757524313.51945,0x19000410,3,101fff
1757524313.519529,0x19000410,3,021fff
1757524313.5196428,0x19000410,3,071fff
1757524313.5197546,0x19000410,3,021fff
1757524313.5221183,0x19000410,3,101fff
1757524313.5228794,0x19000410,3,101fff
1757524313.5229583,0x19000410,3,021fff
1757524313.5230715,0x19000410,3,071fff
1757524313.5231798,0x19000410,3,021fff
1757524313.5255413,0x19000410,3,101fff
1757524313.5262973,0x19000410,3,101fff
1757524313.5263765,0x19000410,3,021fff
1757524313.5264904,0x19000410,3,071fff
1757524313.5265713,0x19000410,3,0d1fff
1757524313.526689,0x19000410,3,021fff
1757524313.5290525,0x19000410,3,101fff
1757524313.5300725,0x19000410,3,101fff
1757524313.530152,0x19000410,3,0d1fff
1757524313.5316815,0x19000410,3,0a1fff
1757524313.531968,0x19000410,3,0a1fff
1757524313.5320477,0x19000410,3,021fff
1757524313.5321631,0x19000410,3,071fff
1757524313.5324688,0x19000410,3,101fff
1757524313.7246392,0x18820810,5,020a016f09
1757524313.7247233,0x18820810,3,070101
1757524313.7248602,0x18820810,8,102045204f464620
1757524313.7249694,0x18820810,4,00202000
1757524313.7250843,0x18820810,5,0200007a20
1757524313.7251985,0x18820810,5,02010c3b09
1757524313.725308,0x18820810,3,070101
1757524313.7253878,0x19000410,3,021fff
1757524313.725538,0x18820810,8,10506d702020302e
1757524313.7256482,0x18820810,4,00302500
1757524313.725763,0x18820810,5,0200007a20
1757524313.7258806,0x18820810,5,023e0c3b09
1757524313.725963,0x18820810,3,070101
1757524313.7261212,0x18820810,8,1074202020302e30
1757524313.7262301,0x18820810,4,00f84300
1757524313.7263436,0x18820810,5,0200007a20
1757524313.7264564,0x18820810,5,0201163b09
1757524313.7265654,0x18820810,3,070101
1757524313.7266462,0x18820810,2,0d00
1757524313.726788,0x18820810,8,1020506b20202020
1757524313.7269053,0x18820810,5,0020312000
1757524313.7269886,0x18820810,2,0d01
1757524313.7271204,0x18820810,6,0a00003b0001
1757524313.7272503,0x18820810,6,0a0000000901
1757524313.7273684,0x18820810,5,0200007a20
1757524313.7274482,0x18820810,3,070202
1757524313.7275636,0x18820810,3,101e00
1757524313.7276728,0x19000410,3,071fff
1757524313.7277527,0x19000410,3,101fff
1757524313.7284374,0x19000410,3,101fff
1757524313.728517,0x19000410,3,021fff
1757524313.7286332,0x19000410,3,071fff
1757524313.728716,0x19000410,3,021fff
1757524313.7311,0x19000410,3,101fff
1757524313.7318666,0x19000410,3,101fff
1757524313.731946,0x19000410,3,021fff
1757524313.7320592,0x19000410,3,071fff
1757524313.7321692,0x19000410,3,021fff
1757524313.7345285,0x19000410,3,101fff
1757524313.7352855,0x19000410,3,101fff
1757524313.735365,0x19000410,3,021fff
1757524313.735479,0x19000410,3,071fff
1757524313.7355592,0x19000410,3,0d1fff
1757524313.7356746,0x19000410,3,021fff
1757524313.7380404,0x19000410,3,101fff
1757524313.7390609,0x19000410,3,101fff
1757524313.7391436,0x19000410,3,0d1fff
1757524313.7406702,0x19000410,3,0a1fff
1757524313.7409575,0x19000410,3,0a1fff
1757524313.7410383,0x19000410,3,021fff
1757524313.741152,0x19000410,3,071fff
1757524313.741453,0x19000410,3,101fff
1757524313.8720076,0x18820810,1,12
1757524313.872224,0x19000410,3,121fff
1757524313.9335039,0x18820810,5,020a016f09
1757524313.9335864,0x18820810,3,070101
1757524313.9337358,0x18820810,8,102045204f464620
1757524313.9338472,0x18820810,4,00202000
1757524313.9339616,0x18820810,5,0200007a20
1757524313.9340734,0x18820810,5,02010c3b09
1757524313.9341552,0x18820810,3,070101
1757524313.9342701,0x19000410,3,021fff
1757524313.9344146,0x18820810,8,10506d702020302e
1757524313.9345245,0x18820810,4,00302500
1757524313.9346375,0x18820810,5,0200007a20
1757524313.934751,0x18820810,5,023e0c3b09
1757524313.9348605,0x18820810,3,070101
1757524313.934993,0x18820810,8,1074202020302e30
1757524313.9351027,0x18820810,4,00f84300
1757524313.9352179,0x18820810,5,0200007a20
1757524313.935333,0x18820810,5,0201163b09
1757524313.935413,0x18820810,3,070101
1757524313.9355247,0x18820810,2,0d00
1757524313.9356632,0x18820810,8,1020506b20202020
1757524313.9357793,0x18820810,5,0020312000
1757524313.9358592,0x18820810,2,0d01
1757524313.9359958,0x18820810,6,0a00003b0001
1757524313.9361236,0x18820810,6,0a0000000901
1757524313.936241,0x18820810,5,0200007a20
1757524313.93635,0x18820810,3,070202
1757524313.9364302,0x18820810,3,101e00
1757524313.9365394,0x19000410,3,071fff
1757524313.9366214,0x19000410,3,101fff
1757524313.9373775,0x19000410,3,101fff
1757524313.9374576,0x19000410,3,021fff
1757524313.9375706,0x19000410,3,071fff
1757524313.9376793,0x19000410,3,021fff
1757524313.940045,0x19000410,3,101fff
1757524313.9408057,0x19000410,3,101fff
1757524313.940885,0x19000410,3,021fff
1757524313.9410002,0x19000410,3,071fff
1757524313.9410813,0x19000410,3,021fff
1757524313.9434679,0x19000410,3,101fff
1757524313.9442236,0x19000410,3,101fff
1757524313.9443028,0x19000410,3,021fff
1757524313.944417,0x19000410,3,071fff
1757524313.9444966,0x19000410,3,0d1fff
1757524313.9446135,0x19000410,3,021fff
1757524313.9469802,0x19000410,3,101fff
1757524313.9480011,0x19000410,3,101fff
1757524313.9480808,0x19000410,3,0d1fff
1757524313.9496064,0x19000410,3,0a1fff
1757524313.949896,0x19000410,3,0a1fff
1757524313.949976,0x19000410,3,021fff
1757524313.9500937,0x19000410,3,071fff
1757524313.9503934,0x19000410,3,101fff
1757524314.142386,0x18820810,5,020a016f09
1757524314.14247,0x18820810,3,070101
1757524314.142608,0x18820810,8,102045204f464620
1757524314.1427188,0x18820810,4,00202000
1757524314.1428344,0x18820810,5,0200007a20
1757524314.142947,0x18820810,5,02010c3b09
1757524314.1430273,0x18820810,3,070101
1757524314.1431441,0x19000410,3,021fff
1757524314.1432867,0x18820810,8,10506d702020302e
1757524314.1433954,0x18820810,4,00302500
1757524314.143512,0x18820810,5,0200007a20
1757524314.1436255,0x18820810,5,023e0c3b09
1757524314.1437345,0x18820810,3,070101
1757524314.1438673,0x18820810,8,1074202020302e30
1757524314.143979,0x18820810,4,00f84300
1757524314.144092,0x18820810,5,0200007a20
1757524314.144208,0x18820810,5,0201163b09
1757524314.1442883,0x18820810,3,070101
1757524314.144397,0x18820810,2,0d00
1757524314.1445389,0x18820810,8,1020506b20202020
1757524314.1446536,0x18820810,5,0020312000
1757524314.1447346,0x18820810,2,0d01
1757524314.1448689,0x18820810,6,0a00003b0001
1757524314.1449978,0x18820810,6,0a0000000901
1757524314.145115,0x18820810,5,0200007a20
1757524314.1452234,0x18820810,3,070202
1757524314.1453032,0x18820810,3,101e00
1757524314.1454124,0x19000410,3,101fff
1757524314.1455214,0x19000410,3,071fff
1757524314.1461535,0x19000410,3,101fff
1757524314.1462612,0x19000410,3,021fff
1757524314.1463408,0x19000410,3,071fff
1757524314.1464505,0x19000410,3,021fff
1757524314.148826,0x19000410,3,101fff
1757524314.149588,0x19000410,3,101fff
1757524314.1496673,0x19000410,3,021fff
1757524314.1497808,0x19000410,3,071fff
1757524314.1498919,0x19000410,3,021fff
1757524314.152249,0x19000410,3,101fff
1757524314.1530058,0x19000410,3,101fff
1757524314.1530924,0x19000410,3,021fff
1757524314.1532073,0x19000410,3,071fff
1757524314.1532922,0x19000410,3,0d1fff
1757524314.153402,0x19000410,3,021fff
1757524314.155766,0x19000410,3,101fff
1757524314.1567824,0x19000410,3,101fff
1757524314.1568637,0x19000410,3,0d1fff
1757524314.1583872,0x19000410,3,0a1fff
1757524314.1586783,0x19000410,3,0a1fff
1757524314.15876,0x19000410,3,021fff
1757524314.1588817,0x19000410,3,071fff
1757524314.1591759,0x19000410,3,101fff
1757524314.3512545,0x18820810,5,020a016f09
1757524314.351338,0x18820810,3,070101
1757524314.3514855,0x18820810,8,102045204f464620
1757524314.3515987,0x18820810,4,00202000
1757524314.3517115,0x18820810,5,0200007a20
1757524314.3518257,0x18820810,5,02010c3b09
1757524314.351907,0x18820810,3,070101
1757524314.3520188,0x19000410,3,021fff
1757524314.3521616,0x18820810,8,10506d702020302e
1757524314.352277,0x18820810,4,00302500
1757524314.3523858,0x18820810,5,0200007a20
1757524314.3524985,0x18820810,5,023e0c3b09
1757524314.3525822,0x18820810,3,070101
1757524314.3527403,0x18820810,8,1074202020302e30
1757524314.3528492,0x18820810,4,00f84300
1757524314.3529649,0x18820810,5,0200007a20
1757524314.3530784,0x18820810,5,0201163b09
1757524314.3531873,0x18820810,3,070101
1757524314.3532689,0x18820810,2,0d00
1757524314.3534124,0x18820810,8,1020506b20202020
1757524314.3535285,0x18820810,5,0020312000
1757524314.353608,0x18820810,2,0d01
1757524314.3537457,0x18820810,6,0a00003b0001
1757524314.3538718,0x18820810,6,0a0000000901
1757524314.3539903,0x18820810,5,0200007a20
1757524314.3540716,0x18820810,3,070202
1757524314.354189,0x18820810,3,101e00
1757524314.354268,0x19000410,3,101fff
1757524314.354387,0x19000410,3,071fff
1757524314.355018,0x19000410,3,101fff
1757524314.355126,0x19000410,3,021fff
1757524314.3552048,0x19000410,3,071fff
1757524314.3553143,0x19000410,3,021fff
1757524314.357691,0x19000410,3,101fff
1757524314.358456,0x19000410,3,101fff
1757524314.3585408,0x19000410,3,021fff
1757524314.3586555,0x19000410,3,071fff
1757524314.3587358,0x19000410,3,021fff
1757524314.3611166,0x19000410,3,101fff
1757524314.3618734,0x19000410,3,101fff
1757524314.3619578,0x19000410,3,021fff
1757524314.3620694,0x19000410,3,071fff
1757524314.362154,0x19000410,3,0d1fff
1757524314.3622677,0x19000410,3,021fff
1757524314.3646278,0x19000410,3,101fff
1757524314.3656478,0x19000410,3,101fff
1757524314.3657322,0x19000410,3,0d1fff
1757524314.3672538,0x19000410,3,0a1fff
1757524314.3675423,0x19000410,3,0a1fff
1757524314.3676238,0x19000410,3,021fff
1757524314.3677397,0x19000410,3,071fff
1757524314.3680432,0x19000410,3,101fff
1757524314.3798528,0x18820810,1,12
1757524314.380143,0x19000410,3,121fff
1757524314.5601304,0x18820810,5,020a016f09
1757524314.56022,0x18820810,3,070101
1757524314.5603573,0x18820810,8,102045204f464620
1757524314.560471,0x18820810,4,00202000
1757524314.5605812,0x18820810,5,0200007a20
1757524314.5606945,0x18820810,5,02010c3b09
1757524314.5608032,0x18820810,3,070101
1757524314.5608835,0x19000410,3,021fff
1757524314.5610342,0x18820810,8,10506d702020302e
1757524314.5611491,0x18820810,4,00302500
1757524314.5612628,0x18820810,5,0200007a20
1757524314.561374,0x18820810,5,023e0c3b09
1757524314.561456,0x18820810,3,070101
1757524314.5616167,0x18820810,8,1074202020302e30
1757524314.5617273,0x18820810,4,00f84300
1757524314.5618396,0x18820810,5,0200007a20
1757524314.5619524,0x18820810,5,0201163b09
1757524314.562063,0x18820810,3,070101
1757524314.5621433,0x18820810,2,0d00
1757524314.5622845,0x18820810,8,1020506b20202020
1757524314.5624015,0x18820810,5,0020312000
1757524314.5624833,0x18820810,2,0d01
1757524314.5626168,0x18820810,6,0a00003b0001
1757524314.5627456,0x18820810,6,0a0000000901
1757524314.5628636,0x18820810,5,0200007a20
1757524314.5629435,0x18820810,3,070202
1757524314.5630608,0x18820810,3,101e00
1757524314.563171,0x19000410,3,101fff
1757524314.563251,0x19000410,3,071fff
1757524314.5638654,0x19000410,3,101fff
1757524314.563949,0x19000410,3,021fff
1757524314.5640645,0x19000410,3,071fff
1757524314.5641463,0x19000410,3,021fff
1757524314.5665338,0x19000410,3,101fff
1757524314.5672958,0x19000410,3,101fff
1757524314.5673788,0x19000410,3,021fff
1757524314.5674908,0x19000410,3,071fff
1757524314.567572,0x19000410,3,021fff
1757524314.5699587,0x19000410,3,101fff
1757524314.5707145,0x19000410,3,101fff
1757524314.570796,0x19000410,3,021fff
1757524314.5709093,0x19000410,3,071fff
1757524314.5709934,0x19000410,3,0d1fff
1757524314.5711033,0x19000410,3,021fff
1757524314.5734699,0x19000410,3,101fff
1757524314.574489,0x19000410,3,101fff
1757524314.5745704,0x19000410,3,0d1fff
1757524314.5760968,0x19000410,3,0a1fff
1757524314.5763836,0x19000410,3,0a1fff
1757524314.576467,0x19000410,3,021fff
1757524314.5765793,0x19000410,3,071fff
1757524314.5768852,0x19000410,3,101fff
1757524314.769003,0x18820810,5,020a016f09
1757524314.7690911,0x18820810,3,070101
1757524314.7692306,0x18820810,8,102045204f464620
1757524314.7693412,0x18820810,4,00202000
1757524314.769455,0x18820810,5,0200007a20
1757524314.7695684,0x18820810,5,02010c3b09
1757524314.769677,0x18820810,3,070101
1757524314.7697577,0x19000410,3,021fff
1757524314.7699106,0x18820810,8,10506d702020302e
1757524314.7700198,0x18820810,4,00302500
1757524314.7701328,0x18820810,5,0200007a20
1757524314.7702475,0x18820810,5,023e0c3b09
1757524314.7703571,0x18820810,3,070101
1757524314.77049,0x18820810,8,1074202020302e30
1757524314.7705984,0x18820810,4,00f84300
1757524314.7707136,0x18820810,5,0200007a20
1757524314.7708287,0x18820810,5,0201163b09
1757524314.7709084,0x18820810,3,070101
1757524314.7710176,0x18820810,2,0d00
1757524314.7711596,0x18820810,8,1020506b20202020
1757524314.771275,0x18820810,5,0020312000
1757524314.7713552,0x18820810,2,0d01
1757524314.7714915,0x18820810,6,0a00003b0001
1757524314.771624,0x18820810,6,0a0000000901
1757524314.7717416,0x18820810,5,0200007a20
1757524314.7718341,0x18820810,3,070202
1757524314.7719514,0x18820810,3,101e00
1757524314.7720332,0x19000410,3,101fff
1757524314.772143,0x19000410,3,071fff
1757524314.7727358,0x19000410,3,101fff
1757524314.772818,0x19000410,3,021fff
1757524314.7729323,0x19000410,3,071fff
1757524314.7730174,0x19000410,3,021fff
1757524314.7754056,0x19000410,3,101fff
1757524314.776163,0x19000410,3,101fff
1757524314.7762475,0x19000410,3,021fff
1757524314.7763586,0x19000410,3,071fff
1757524314.7764502,0x19000410,3,021fff
1757524314.7788303,0x19000410,3,101fff
1757524314.7795866,0x19000410,3,101fff
1757524314.7796705,0x19000410,3,021fff
1757524314.779786,0x19000410,3,071fff
1757524314.7798707,0x19000410,3,0d1fff
1757524314.7799802,0x19000410,3,021fff
1757524314.7823408,0x19000410,3,101fff
1757524314.7833607,0x19000410,3,101fff
1757524314.7834451,0x19000410,3,0d1fff
1757524314.7849667,0x19000410,3,0a1fff
1757524314.7852561,0x19000410,3,0a1fff
1757524314.785342,0x19000410,3,021fff
1757524314.7854528,0x19000410,3,071fff
1757524314.785755,0x19000410,3,101fff
1757524314.8877068,0x18820810,1,12
1757524314.8880033,0x19000410,3,121fff
1757524314.9778762,0x18820810,5,020a016f09
1757524314.9779608,0x18820810,3,070101
1757524314.9781072,0x18820810,8,102045204f464620
1757524314.9782195,0x18820810,4,00202000
1757524314.978334,0x18820810,5,0200007a20
1757524314.9784474,0x18820810,5,02010c3b09
1757524314.97853,0x18820810,3,070101
1757524314.9786427,0x19000410,3,021fff
1757524314.9787846,0x18820810,8,10506d702020302e
1757524314.978898,0x18820810,4,00302500
1757524314.9790096,0x18820810,5,0200007a20
1757524314.9791212,0x18820810,5,023e0c3b09
1757524314.9792025,0x18820810,3,070101
1757524314.9793625,0x18820810,8,1074202020302e30
1757524314.9794714,0x18820810,4,00f84300
1757524314.979587,0x18820810,5,0200007a20
1757524314.9797003,0x18820810,5,0201163b09
1757524314.9797816,0x18820810,3,070101
1757524314.979892,0x18820810,2,0d00
1757524314.980038,0x18820810,8,1020506b20202020
1757524314.9801486,0x18820810,5,0020312000
1757524314.9802299,0x18820810,2,0d01
1757524314.9803672,0x18820810,6,0a00003b0001
1757524314.9804955,0x18820810,6,0a0000000901
1757524314.9806104,0x18820810,5,0200007a20
1757524314.9807198,0x18820810,3,070202
1757524314.980803,0x18820810,3,101e00
1757524314.9809136,0x19000410,3,101fff
1757524314.9809935,0x19000410,3,071fff
1757524314.98157,0x19000410,3,101fff
1757524314.9816794,0x19000410,3,021fff
1757524314.9817605,0x19000410,3,071fff
1757524314.9818716,0x19000410,3,021fff
1757524314.9842436,0x19000410,3,101fff
1757524314.984999,0x19000410,3,101fff
1757524314.9851067,0x19000410,3,021fff
1757524314.9851875,0x19000410,3,071fff
1757524314.9852982,0x19000410,3,021fff
1757524314.9876666,0x19000410,3,101fff
1757524314.9884233,0x19000410,3,101fff
1757524314.9885032,0x19000410,3,021fff
1757524314.9886162,0x19000410,3,071fff
1757524314.9887254,0x19000410,3,0d1fff
1757524314.988807,0x19000410,3,021fff
1757524314.9911792,0x19000410,3,101fff
1757524314.9921992,0x19000410,3,101fff
1757524314.9922788,0x19000410,3,0d1fff
1757524314.9938118,0x19000410,3,0a1fff
1757524314.994099,0x19000410,3,0a1fff
1757524314.9941807,0x19000410,3,021fff
1757524314.9942908,0x19000410,3,071fff
1757524314.9945965,0x19000410,3,101fff
1757524315.1867542,0x18820810,5,020a016f09
1757524315.1868384,0x18820810,3,070101
1757524315.186979,0x18820810,8,102045204f464620
1757524315.1870878,0x18820810,4,00202000
1757524315.187202,0x18820810,5,0200007a20
1757524315.1873164,0x18820810,5,02010c3b09
1757524315.1874244,0x18820810,3,070101
1757524315.1875043,0x19000410,3,021fff
1757524315.1876562,0x18820810,8,10506d702020302e
1757524315.1877651,0x18820810,4,00302500
1757524315.1878812,0x18820810,5,0200007a20
1757524315.187995,0x18820810,5,023e0c3b09
1757524315.1881056,0x18820810,3,070101
1757524315.1882377,0x18820810,8,1074202020302e30
1757524315.1883483,0x18820810,4,00f84300
1757524315.1884618,0x18820810,5,0200007a20
1757524315.1885755,0x18820810,5,0201163b09
1757524315.1886556,0x18820810,3,070101
1757524315.1887627,0x18820810,2,0d00
1757524315.1889062,0x18820810,8,1020506b20202020
1757524315.1890225,0x18820810,5,0020312000
1757524315.1891036,0x18820810,2,0d01
1757524315.189238,0x18820810,6,0a00003b0001
1757524315.189368,0x18820810,6,0a0000000901
1757524315.189484,0x18820810,5,0200007a20
1757524315.1895652,0x18820810,3,070202
1757524315.1896815,0x18820810,3,101e00
1757524315.1897933,0x19000410,3,101fff
1757524315.1898744,0x19000410,3,071fff
1757524315.1904595,0x19000410,3,101fff
1757524315.1905441,0x19000410,3,021fff
1757524315.1906598,0x19000410,3,071fff
1757524315.1907413,0x19000410,3,021fff
1757524315.1931274,0x19000410,3,101fff
1757524315.193884,0x19000410,3,101fff
1757524315.1939683,0x19000410,3,021fff
1757524315.1940827,0x19000410,3,071fff
1757524315.194165,0x19000410,3,021fff
1757524315.1965497,0x19000410,3,101fff
1757524315.1973083,0x19000410,3,101fff
1757524315.1973925,0x19000410,3,021fff
1757524315.1975088,0x19000410,3,071fff
1757524315.1975932,0x19000410,3,0d1fff
1757524315.1977036,0x19000410,3,021fff
1757524315.2000628,0x19000410,3,101fff
1757524315.201083,0x19000410,3,101fff
1757524315.2011666,0x19000410,3,0d1fff
1757524315.2026916,0x19000410,3,0a1fff
1757524315.2029788,0x19000410,3,0a1fff
1757524315.2030604,0x19000410,3,021fff
1757524315.2031708,0x19000410,3,071fff
1757524315.2034774,0x19000410,3,101fff
1757524315.3955584,0x18820810,1,12
1757524315.395677,0x18820810,5,020a016f09
1757524315.3957589,0x18820810,3,070101
1757524315.395902,0x18820810,8,102045204f464620
1757524315.396011,0x18820810,4,00202000
1757524315.3961258,0x18820810,5,0200007a20
1757524315.396244,0x18820810,5,02010c3b09
1757524315.396328,0x18820810,3,070101
1757524315.3964381,0x19000410,3,121fff
1757524315.3965788,0x18820810,8,10506d702020302e
1757524315.3966866,0x18820810,4,00302500
1757524315.396804,0x18820810,5,0200007a20
1757524315.3969176,0x18820810,5,023e0c3b09
1757524315.3969986,0x18820810,3,070101
1757524315.3971598,0x18820810,8,1074202020302e30
1757524315.397271,0x18820810,4,00f84300
1757524315.3973844,0x18820810,5,0200007a20
1757524315.3974981,0x18820810,5,0201163b09
1757524315.3976061,0x18820810,3,070101
1757524315.3976855,0x18820810,2,0d00
1757524315.3978305,0x18820810,8,1020506b20202020
1757524315.3979473,0x18820810,5,0020312000
1757524315.3980277,0x18820810,2,0d01
1757524315.3981612,0x18820810,6,0a00003b0001
1757524315.39829,0x18820810,6,0a0000000901
1757524315.3984072,0x18820810,5,0200007a20
1757524315.3984916,0x18820810,3,070202
1757524315.3986056,0x18820810,3,101e00
1757524315.3987145,0x19000410,3,021fff
1757524315.3987956,0x19000410,3,101fff
1757524315.3989065,0x19000410,3,071fff
1757524315.3995261,0x19000410,3,101fff
1757524315.3996055,0x19000410,3,021fff
1757524315.399719,0x19000410,3,071fff
1757524315.3998275,0x19000410,3,021fff
1757524315.4021914,0x19000410,3,101fff
1757524315.4029536,0x19000410,3,101fff
1757524315.4030328,0x19000410,3,021fff
1757524315.4031482,0x19000410,3,071fff
1757524315.4032283,0x19000410,3,021fff
1757524315.4056165,0x19000410,3,101fff
1757524315.4063718,0x19000410,3,101fff
1757524315.406451,0x19000410,3,021fff
1757524315.4065654,0x19000410,3,071fff
1757524315.4066474,0x19000410,3,0d1fff
1757524315.4067636,0x19000410,3,021fff
1757524315.4091303,0x19000410,3,101fff
1757524315.4101532,0x19000410,3,101fff
1757524315.4102392,0x19000410,3,0d1fff
1757524315.4117565,0x19000410,3,0a1fff
1757524315.4120438,0x19000410,3,0a1fff
1757524315.4121249,0x19000410,3,021fff
1757524315.4122384,0x19000410,3,071fff
1757524315.412545,0x19000410,3,101fff
1757524315.6045015,0x18820810,5,020a016f09
1757524315.6045878,0x18820810,3,070101
1757524315.604731,0x18820810,8,102045204f464620
1757524315.6048427,0x18820810,4,00202000
1757524315.604956,0x18820810,5,0200007a20
1757524315.605066,0x18820810,5,02010c3b09
1757524315.605146,0x18820810,3,070101
1757524315.6052618,0x19000410,3,021fff
1757524315.6054041,0x18820810,8,10506d702020302e
1757524315.605515,0x18820810,4,00302500
1757524315.6056316,0x18820810,5,0200007a20
1757524315.6057444,0x18820810,5,023e0c3b09
1757524315.6058264,0x18820810,3,070101
1757524315.6059415,0x19000410,3,071fff
1757524315.606085,0x18820810,8,1074202020302e30
1757524315.6061933,0x18820810,4,00f84300
1757524315.6063087,0x18820810,5,0200007a20
1757524315.6064217,0x18820810,5,0201163b09
1757524315.6065037,0x18820810,3,070101
1757524315.606614,0x18820810,2,0d00
1757524315.6067553,0x18820810,8,1020506b20202020
1757524315.6068711,0x18820810,5,0020312000
1757524315.6069512,0x18820810,2,0d01
1757524315.6070857,0x18820810,6,0a00003b0001
1757524315.6072161,0x18820810,6,0a0000000901
1757524315.6073315,0x18820810,5,0200007a20
1757524315.6074421,0x18820810,3,070202
1757524315.6075213,0x18820810,3,101e00
1757524315.6076298,0x19000410,3,101fff
1757524315.6081896,0x19000410,3,101fff
1757524315.6082973,0x19000410,3,021fff
1757524315.608377,0x19000410,3,071fff
1757524315.608487,0x19000410,3,021fff
1757524315.6108627,0x19000410,3,101fff
1757524315.6116257,0x19000410,3,101fff
1757524315.61171,0x19000410,3,021fff
1757524315.6118226,0x19000410,3,071fff
1757524315.6119037,0x19000410,3,021fff
1757524315.614286,0x19000410,3,101fff
1757524315.6150439,0x19000410,3,101fff
1757524315.6151261,0x19000410,3,021fff
1757524315.6152368,0x19000410,3,071fff
1757524315.6153183,0x19000410,3,0d1fff
1757524315.6154315,0x19000410,3,021fff
1757524315.617798,0x19000410,3,101fff
1757524315.6188183,0x19000410,3,101fff
1757524315.618899,0x19000410,3,0d1fff
1757524315.6204252,0x19000410,3,0a1fff
1757524315.6207125,0x19000410,3,0a1fff
1757524315.6207957,0x19000410,3,021fff
1757524315.6209078,0x19000410,3,071fff
1757524315.621213,0x19000410,3,101fff
1757524315.8133733,0x18820810,5,020a016f09
1757524315.8134563,0x18820810,3,070101
1757524315.813603,0x18820810,8,102045204f464620
1757524315.8137145,0x18820810,4,00202000
1757524315.813831,0x18820810,5,0200007a20
1757524315.8139458,0x18820810,5,02010c3b09
1757524315.8140275,0x18820810,3,070101
1757524315.8141372,0x19000410,3,021fff
1757524315.8142786,0x18820810,8,10506d702020302e
1757524315.814391,0x18820810,4,00302500
1757524315.814504,0x18820810,5,0200007a20
1757524315.8146183,0x18820810,5,023e0c3b09
1757524315.8147006,0x18820810,3,070101
1757524315.8148625,0x18820810,8,1074202020302e30
1757524315.8149707,0x18820810,4,00f84300
1757524315.815084,0x18820810,5,0200007a20
1757524315.8151965,0x18820810,5,0201163b09
1757524315.8153055,0x18820810,3,070101
1757524315.8153856,0x18820810,2,0d00
1757524315.8155284,0x18820810,8,1020506b20202020
1757524315.8156455,0x18820810,5,0020312000
1757524315.815731,0x18820810,2,0d01
1757524315.8158636,0x18820810,6,0a00003b0001
1757524315.8159945,0x18820810,6,0a0000000901
1757524315.816119,0x18820810,5,0200007a20
1757524315.8162115,0x18820810,3,070202
1757524315.816295,0x18820810,3,101e00
1757524315.816405,0x19000410,3,071fff
1757524315.8165157,0x19000410,3,101fff
1757524315.81719,0x19000410,3,101fff
1757524315.8172736,0x19000410,3,021fff
1757524315.8173897,0x19000410,3,071fff
1757524315.8174758,0x19000410,3,021fff
1757524315.8198555,0x19000410,3,101fff
1757524315.8206177,0x19000410,3,101fff
1757524315.820702,0x19000410,3,021fff
1757524315.8208132,0x19000410,3,071fff
1757524315.8209002,0x19000410,3,021fff
1757524315.8232782,0x19000410,3,101fff
1757524315.8240302,0x19000410,3,101fff
1757524315.8241138,0x19000410,3,021fff
1757524315.824227,0x19000410,3,071fff
1757524315.8243113,0x19000410,3,0d1fff
1757524315.8244288,0x19000410,3,021fff
1757524315.826791,0x19000410,3,101fff
1757524315.8278131,0x19000410,3,101fff
1757524315.8278973,0x19000410,3,0d1fff
1757524315.829423,0x19000410,3,0a1fff
1757524315.8297074,0x19000410,3,0a1fff
1757524315.82979,0x19000410,3,021fff
1757524315.829902,0x19000410,3,071fff
1757524315.8302052,0x19000410,3,101fff
1757524315.8993185,0x18820810,1,12
1757524315.8995366,0x19000410,3,121fff
1757524316.02226,0x18820810,5,020a016f09
1757524316.0223527,0x18820810,3,070101
1757524316.022484,0x18820810,8,102045204f464620
1757524316.0225828,0x18820810,4,00202000
1757524316.0227146,0x18820810,5,0200007a20
1757524316.0228295,0x18820810,5,02010c3b09
1757524316.0229347,0x18820810,3,070101
1757524316.023039,0x19000410,3,021fff
1757524316.0231676,0x18820810,8,10506d702020302e
1757524316.0232596,0x18820810,4,00302500
1757524316.0233817,0x18820810,5,0200007a20
1757524316.0235004,0x18820810,5,023e0c3b09
1757524316.023589,0x18820810,3,070101
1757524316.0236766,0x19000410,3,071fff
1757524316.0238411,0x18820810,8,1074202020302e30
1757524316.0239255,0x18820810,4,00f84300
1757524316.0240614,0x18820810,5,0200007a20
1757524316.0241811,0x18820810,5,0201163b09
1757524316.0242655,0x18820810,3,070101
1757524316.0243502,0x18820810,2,0d00
1757524316.0245056,0x18820810,8,1020506b20202020
1757524316.0246227,0x18820810,5,0020312000
