"E5100A REV3.14"
"DATE: Jun 25 2004"



"CHANNEL: 2"
"MEASURE TYPE: AR"
"FORMAT TYPE: LINMP"
"NUMBER of POINTS: 1601"
"SWEEP TIME:  3.458 s"
"SWEEP TYPE: LINF"
"SOURCE POWER: 0 dBm"
"IF BANDWIDTH: 500 Hz"

"Frequency"	"Main Array"	"Sub Array"
1.85819375000E+06	4.224078E+01	-8.974245E+01
1.86006250000E+06	4.227372E+01	-8.975043E+01
1.86193125000E+06	4.232848E+01	-8.975531E+01
1.86380000000E+06	4.235123E+01	-8.976007E+01
1.86566875000E+06	4.241258E+01	-8.975359E+01
1.86753750000E+06	4.247083E+01	-8.975979E+01
1.86940625000E+06	4.248339E+01	-8.975437E+01
1.87127500000E+06	4.253705E+01	-8.975965E+01
1.87314375000E+06	4.257545E+01	-8.975787E+01
1.87501250000E+06	4.262136E+01	-8.973672E+01
1.87688125000E+06	4.265689E+01	-8.977282E+01
1.87875000000E+06	4.270470E+01	-8.973965E+01
1.88061875000E+06	4.276418E+01	-8.976077E+01
1.88248750000E+06	4.279840E+01	-8.974908E+01
1.88435625000E+06	4.283881E+01	-8.978363E+01
1.88622500000E+06	4.289097E+01	-8.974817E+01
1.88809375000E+06	4.292899E+01	-8.974126E+01
1.88996250000E+06	4.297875E+01	-8.974699E+01
1.89183125000E+06	4.301402E+01	-8.976018E+01
1.89370000000E+06	4.307303E+01	-8.973851E+01
1.89556875000E+06	4.310753E+01	-8.975101E+01
1.89743750000E+06	4.312712E+01	-8.978221E+01
1.89930625000E+06	4.317073E+01	-8.976585E+01
1.90117500000E+06	4.321746E+01	-8.974690E+01
1.90304375000E+06	4.325882E+01	-8.976399E+01
1.90491250000E+06	4.332285E+01	-8.974551E+01
1.90678125000E+06	4.334722E+01	-8.975613E+01
1.90865000000E+06	4.338640E+01	-8.974086E+01
1.91051875000E+06	4.343168E+01	-8.977246E+01
1.91238750000E+06	4.349213E+01	-8.977350E+01
1.91425625000E+06	4.354422E+01	-8.974877E+01
1.91612500000E+06	4.358509E+01	-8.974467E+01
1.91799375000E+06	4.361561E+01	-8.974081E+01
1.91986250000E+06	4.362384E+01	-8.975826E+01
1.92173125000E+06	4.370098E+01	-8.973358E+01
1.92360000000E+06	4.371569E+01	-8.976989E+01
1.92546875000E+06	4.376623E+01	-8.977424E+01
1.92733750000E+06	4.380941E+01	-8.973749E+01
1.92920625000E+06	4.386059E+01	-8.975138E+01
1.93107500000E+06	4.390583E+01	-8.976768E+01
1.93294375000E+06	4.393036E+01	-8.973911E+01
1.93481250000E+06	4.397407E+01	-8.973537E+01
1.93668125000E+06	4.402650E+01	-8.973318E+01
1.93855000000E+06	4.406498E+01	-8.974866E+01
1.94041875000E+06	4.411695E+01	-8.973548E+01
1.94228750000E+06	4.415511E+01	-8.972147E+01
1.94415625000E+06	4.418494E+01	-8.975874E+01
1.94602500000E+06	4.423341E+01	-8.973610E+01
1.94789375000E+06	4.428009E+01	-8.974924E+01
1.94976250000E+06	4.431295E+01	-8.975473E+01
1.95163125000E+06	4.437419E+01	-8.975216E+01
1.95350000000E+06	4.440448E+01	-8.973866E+01
1.95536875000E+06	4.444246E+01	-8.977807E+01
1.95723750000E+06	4.449851E+01	-8.976075E+01
1.95910625000E+06	4.452092E+01	-8.975711E+01
1.96097500000E+06	4.457650E+01	-8.972520E+01
1.96284375000E+06	4.462283E+01	-8.975072E+01
1.96471250000E+06	4.468200E+01	-8.974397E+01
1.96658125000E+06	4.471206E+01	-8.974512E+01
1.96845000000E+06	4.476041E+01	-8.974374E+01
1.97031875000E+06	4.479073E+01	-8.973158E+01
1.97218750000E+06	4.482943E+01	-8.971349E+01
1.97405625000E+06	4.488598E+01	-8.973645E+01
1.97592500000E+06	4.492995E+01	-8.973331E+01
1.97779375000E+06	4.498519E+01	-8.974862E+01
1.97966250000E+06	4.499952E+01	-8.974393E+01
1.98153125000E+06	4.504707E+01	-8.972699E+01
1.98340000000E+06	4.507925E+01	-8.976011E+01
1.98526875000E+06	4.515620E+01	-8.974622E+01
1.98713750000E+06	4.517952E+01	-8.974351E+01
1.98900625000E+06	4.523089E+01	-8.973896E+01
1.99087500000E+06	4.526214E+01	-8.976109E+01
1.99274375000E+06	4.528736E+01	-8.972192E+01
1.99461250000E+06	4.534752E+01	-8.971590E+01
1.99648125000E+06	4.537793E+01	-8.972776E+01
1.99835000000E+06	4.542584E+01	-8.975397E+01
2.00021875000E+06	4.546275E+01	-8.974052E+01
2.00208750000E+06	4.551392E+01	-8.973624E+01
2.00395625000E+06	4.555451E+01	-8.976517E+01
2.00582500000E+06	4.557623E+01	-8.974440E+01
2.00769375000E+06	4.564589E+01	-8.972635E+01
2.00956250000E+06	4.568885E+01	-8.972291E+01
2.01143125000E+06	4.571481E+01	-8.975671E+01
2.01330000000E+06	4.578262E+01	-8.975027E+01
2.01516875000E+06	4.581294E+01	-8.974818E+01
2.01703750000E+06	4.584793E+01	-8.974190E+01
2.01890625000E+06	4.589228E+01	-8.974556E+01
2.02077500000E+06	4.593031E+01	-8.972386E+01
2.02264375000E+06	4.599680E+01	-8.973083E+01
2.02451250000E+06	4.605600E+01	-8.972288E+01
2.02638125000E+06	4.607755E+01	-8.975368E+01
2.02825000000E+06	4.611707E+01	-8.974890E+01
2.03011875000E+06	4.618152E+01	-8.972565E+01
2.03198750000E+06	4.619149E+01	-8.976559E+01
2.03385625000E+06	4.625592E+01	-8.972589E+01
2.03572500000E+06	4.626539E+01	-8.975608E+01
2.03759375000E+06	4.634704E+01	-8.972729E+01
2.03946250000E+06	4.637062E+01	-8.974606E+01
2.04133125000E+06	4.641300E+01	-8.975128E+01
2.04320000000E+06	4.644109E+01	-8.975213E+01
2.04506875000E+06	4.650810E+01	-8.973041E+01
2.04693750000E+06	4.652892E+01	-8.974113E+01
2.04880625000E+06	4.656374E+01	-8.974405E+01
2.05067500000E+06	4.662697E+01	-8.973027E+01
2.05254375000E+06	4.669676E+01	-8.971798E+01
2.05441250000E+06	4.671051E+01	-8.974763E+01
2.05628125000E+06	4.676145E+01	-8.973445E+01
2.05815000000E+06	4.680265E+01	-8.975628E+01
2.06001875000E+06	4.685788E+01	-8.972651E+01
2.06188750000E+06	4.686647E+01	-8.971407E+01
2.06375625000E+06	4.693003E+01	-8.974747E+01
2.06562500000E+06	4.696704E+01	-8.973380E+01
2.06749375000E+06	4.702226E+01	-8.972324E+01
2.06936250000E+06	4.705368E+01	-8.973082E+01
2.07123125000E+06	4.709367E+01	-8.975005E+01
2.07310000000E+06	4.712596E+01	-8.970682E+01
2.07496875000E+06	4.716244E+01	-8.972546E+01
2.07683750000E+06	4.723078E+01	-8.972875E+01
2.07870625000E+06	4.726110E+01	-8.972540E+01
2.08057500000E+06	4.731313E+01	-8.973299E+01
2.08244375000E+06	4.734498E+01	-8.973302E+01
2.08431250000E+06	4.740757E+01	-8.975448E+01
2.08618125000E+06	4.743011E+01	-8.975004E+01
2.08805000000E+06	4.748975E+01	-8.974509E+01
2.08991875000E+06	4.752356E+01	-8.972411E+01
2.09178750000E+06	4.757122E+01	-8.974633E+01
2.09365625000E+06	4.759871E+01	-8.974386E+01
2.09552500000E+06	4.764871E+01	-8.975988E+01
2.09739375000E+06	4.769320E+01	-8.971027E+01
2.09926250000E+06	4.775612E+01	-8.973661E+01
2.10113125000E+06	4.778997E+01	-8.973038E+01
2.10300000000E+06	4.782730E+01	-8.972562E+01
2.10486875000E+06	4.785873E+01	-8.972712E+01
2.10673750000E+06	4.791411E+01	-8.974255E+01
2.10860625000E+06	4.795680E+01	-8.973531E+01
2.11047500000E+06	4.801714E+01	-8.972365E+01
2.11234375000E+06	4.806067E+01	-8.971854E+01
2.11421250000E+06	4.806466E+01	-8.973053E+01
2.11608125000E+06	4.813014E+01	-8.973609E+01
2.11795000000E+06	4.816737E+01	-8.974179E+01
2.11981875000E+06	4.820953E+01	-8.970515E+01
2.12168750000E+06	4.826322E+01	-8.973840E+01
2.12355625000E+06	4.829612E+01	-8.973009E+01
2.12542500000E+06	4.835588E+01	-8.974700E+01
2.12729375000E+06	4.837917E+01	-8.971873E+01
2.12916250000E+06	4.841764E+01	-8.973631E+01
2.13103125000E+06	4.846873E+01	-8.972868E+01
2.13290000000E+06	4.849954E+01	-8.971648E+01
2.13476875000E+06	4.855601E+01	-8.971933E+01
2.13663750000E+06	4.861674E+01	-8.971901E+01
2.13850625000E+06	4.864594E+01	-8.973038E+01
2.14037500000E+06	4.869585E+01	-8.973534E+01
2.14224375000E+06	4.874746E+01	-8.971016E+01
2.14411250000E+06	4.876235E+01	-8.972233E+01
2.14598125000E+06	4.879634E+01	-8.975477E+01
2.14785000000E+06	4.884969E+01	-8.973434E+01
2.14971875000E+06	4.888624E+01	-8.972820E+01
2.15158750000E+06	4.894197E+01	-8.972640E+01
2.15345625000E+06	4.898582E+01	-8.971298E+01
2.15532500000E+06	4.902464E+01	-8.972630E+01
2.15719375000E+06	4.906056E+01	-8.973167E+01
2.15906250000E+06	4.911974E+01	-8.972338E+01
2.16093125000E+06	4.915466E+01	-8.971558E+01
2.16280000000E+06	4.919451E+01	-8.972427E+01
2.16466875000E+06	4.923980E+01	-8.969343E+01
2.16653750000E+06	4.928257E+01	-8.970689E+01
2.16840625000E+06	4.933944E+01	-8.973058E+01
2.17027500000E+06	4.937561E+01	-8.973086E+01
2.17214375000E+06	4.941335E+01	-8.971332E+01
2.17401250000E+06	4.947438E+01	-8.971898E+01
2.17588125000E+06	4.948557E+01	-8.972523E+01
2.17775000000E+06	4.955774E+01	-8.972960E+01
2.17961875000E+06	4.959495E+01	-8.973003E+01
2.18148750000E+06	4.962722E+01	-8.971755E+01
2.18335625000E+06	4.965969E+01	-8.974127E+01
2.18522500000E+06	4.972591E+01	-8.971419E+01
2.18709375000E+06	4.976075E+01	-8.971706E+01
2.18896250000E+06	4.979639E+01	-8.972418E+01
2.19083125000E+06	4.984887E+01	-8.972775E+01
2.19270000000E+06	4.989318E+01	-8.972951E+01
2.19456875000E+06	4.991878E+01	-8.972853E+01
2.19643750000E+06	4.996422E+01	-8.972971E+01
2.19830625000E+06	5.002958E+01	-8.972158E+01
2.20017500000E+06	5.004964E+01	-8.971672E+01
2.20204375000E+06	5.009135E+01	-8.974789E+01
2.20391250000E+06	5.012094E+01	-8.971490E+01
2.20578125000E+06	5.017078E+01	-8.971316E+01
2.20765000000E+06	5.022539E+01	-8.973199E+01
2.20951875000E+06	5.025907E+01	-8.975765E+01
2.21138750000E+06	5.031168E+01	-8.972494E+01
2.21325625000E+06	5.035081E+01	-8.973474E+01
2.21512500000E+06	5.038577E+01	-8.970917E+01
2.21699375000E+06	5.044336E+01	-8.971564E+01
2.21886250000E+06	5.048028E+01	-8.973598E+01
2.22073125000E+06	5.051777E+01	-8.971634E+01
2.22260000000E+06	5.056992E+01	-8.971634E+01
2.22446875000E+06	5.059937E+01	-8.971838E+01
2.22633750000E+06	5.065752E+01	-8.973566E+01
2.22820625000E+06	5.071422E+01	-8.972856E+01
2.23007500000E+06	5.073040E+01	-8.973128E+01
2.23194375000E+06	5.077979E+01	-8.972337E+01
2.23381250000E+06	5.081475E+01	-8.972733E+01
2.23568125000E+06	5.085130E+01	-8.974369E+01
2.23755000000E+06	5.089468E+01	-8.972503E+01
2.23941875000E+06	5.094272E+01	-8.971539E+01
2.24128750000E+06	5.100412E+01	-8.973032E+01
2.24315625000E+06	5.102781E+01	-8.973063E+01
2.24502500000E+06	5.108027E+01	-8.974581E+01
2.24689375000E+06	5.111608E+01	-8.973357E+01
2.24876250000E+06	5.114675E+01	-8.972119E+01
2.25063125000E+06	5.120517E+01	-8.971486E+01
2.25250000000E+06	5.124857E+01	-8.974657E+01
2.25436875000E+06	5.129230E+01	-8.970869E+01
2.25623750000E+06	5.134221E+01	-8.971704E+01
2.25810625000E+06	5.137893E+01	-8.971467E+01
2.25997500000E+06	5.140676E+01	-8.971881E+01
2.26184375000E+06	5.146144E+01	-8.969575E+01
2.26371250000E+06	5.150742E+01	-8.972824E+01
2.26558125000E+06	5.154227E+01	-8.970352E+01
2.26745000000E+06	5.159819E+01	-8.971710E+01
2.26931875000E+06	5.162484E+01	-8.972118E+01
2.27118750000E+06	5.166953E+01	-8.973737E+01
2.27305625000E+06	5.171776E+01	-8.971722E+01
2.27492500000E+06	5.175376E+01	-8.971462E+01
2.27679375000E+06	5.181369E+01	-8.973066E+01
2.27866250000E+06	5.184724E+01	-8.973583E+01
2.28053125000E+06	5.189326E+01	-8.971321E+01
2.28240000000E+06	5.191632E+01	-8.971326E+01
2.28426875000E+06	5.196281E+01	-8.972549E+01
2.28613750000E+06	5.200522E+01	-8.971393E+01
2.28800625000E+06	5.205387E+01	-8.972095E+01
2.28987500000E+06	5.208764E+01	-8.970802E+01
2.29174375000E+06	5.215375E+01	-8.971236E+01
2.29361250000E+06	5.219345E+01	-8.971669E+01
2.29548125000E+06	5.221545E+01	-8.972533E+01
2.29735000000E+06	5.225702E+01	-8.972124E+01
2.29921875000E+06	5.230642E+01	-8.971823E+01
2.30108750000E+06	5.234671E+01	-8.972001E+01
2.30295625000E+06	5.239855E+01	-8.972074E+01
2.30482500000E+06	5.244106E+01	-8.970139E+01
2.30669375000E+06	5.248681E+01	-8.973354E+01
2.30856250000E+06	5.253405E+01	-8.972799E+01
2.31043125000E+06	5.255546E+01	-8.972131E+01
2.31230000000E+06	5.260274E+01	-8.971549E+01
2.31416875000E+06	5.265688E+01	-8.972768E+01
2.31603750000E+06	5.270708E+01	-8.973539E+01
2.31790625000E+06	5.274156E+01	-8.971878E+01
2.31977500000E+06	5.277528E+01	-8.970880E+01
2.32164375000E+06	5.281406E+01	-8.970937E+01
2.32351250000E+06	5.286764E+01	-8.970880E+01
2.32538125000E+06	5.290905E+01	-8.973162E+01
2.32725000000E+06	5.294386E+01	-8.972167E+01
2.32911875000E+06	5.298088E+01	-8.972520E+01
2.33098750000E+06	5.302217E+01	-8.972025E+01
2.33285625000E+06	5.307223E+01	-8.971386E+01
2.33472500000E+06	5.312775E+01	-8.971329E+01
2.33659375000E+06	5.316103E+01	-8.972617E+01
2.33846250000E+06	5.319725E+01	-8.973053E+01
2.34033125000E+06	5.324499E+01	-8.973990E+01
2.34220000000E+06	5.330755E+01	-8.970121E+01
2.34406875000E+06	5.333553E+01	-8.971529E+01
2.34593750000E+06	5.336676E+01	-8.971693E+01
2.34780625000E+06	5.341907E+01	-8.972755E+01
2.34967500000E+06	5.344658E+01	-8.972991E+01
2.35154375000E+06	5.351409E+01	-8.971486E+01
2.35341250000E+06	5.355138E+01	-8.972813E+01
2.35528125000E+06	5.359233E+01	-8.971612E+01
2.35715000000E+06	5.362711E+01	-8.972094E+01
2.35901875000E+06	5.367246E+01	-8.971933E+01
2.36088750000E+06	5.371329E+01	-8.972292E+01
2.36275625000E+06	5.376616E+01	-8.972335E+01
2.36462500000E+06	5.380204E+01	-8.971467E+01
2.36649375000E+06	5.383729E+01	-8.971333E+01
2.36836250000E+06	5.388898E+01	-8.970935E+01
2.37023125000E+06	5.392837E+01	-8.971401E+01
2.37210000000E+06	5.397785E+01	-8.971809E+01
2.37396875000E+06	5.402990E+01	-8.971336E+01
2.37583750000E+06	5.405513E+01	-8.971442E+01
2.37770625000E+06	5.410032E+01	-8.971421E+01
2.37957500000E+06	5.412344E+01	-8.973556E+01
2.38144375000E+06	5.420427E+01	-8.971398E+01
2.38331250000E+06	5.422947E+01	-8.969321E+01
2.38518125000E+06	5.428083E+01	-8.973718E+01
2.38705000000E+06	5.431628E+01	-8.973302E+01
2.38891875000E+06	5.435765E+01	-8.972128E+01
2.39078750000E+06	5.437695E+01	-8.971779E+01
2.39265625000E+06	5.444292E+01	-8.971672E+01
2.39452500000E+06	5.448260E+01	-8.970921E+01
2.39639375000E+06	5.452004E+01	-8.972470E+01
2.39826250000E+06	5.456972E+01	-8.969852E+01
2.40013125000E+06	5.459775E+01	-8.971278E+01
2.40200000000E+06	5.465360E+01	-8.970746E+01
2.40386875000E+06	5.467129E+01	-8.972173E+01
2.40573750000E+06	5.475549E+01	-8.970955E+01
2.40760625000E+06	5.478833E+01	-8.970567E+01
2.40947500000E+06	5.482185E+01	-8.971512E+01
2.41134375000E+06	5.487960E+01	-8.971708E+01
2.41321250000E+06	5.491056E+01	-8.972499E+01
2.41508125000E+06	5.495896E+01	-8.970843E+01
2.41695000000E+06	5.497747E+01	-8.971939E+01
2.41881875000E+06	5.502932E+01	-8.969686E+01
2.42068750000E+06	5.507763E+01	-8.973005E+01
2.42255625000E+06	5.511786E+01	-8.973318E+01
2.42442500000E+06	5.517028E+01	-8.972224E+01
2.42629375000E+06	5.521188E+01	-8.971768E+01
2.42816250000E+06	5.524206E+01	-8.970108E+01
2.43003125000E+06	5.530574E+01	-8.971666E+01
2.43190000000E+06	5.533697E+01	-8.971362E+01
2.43376875000E+06	5.535722E+01	-8.969349E+01
2.43563750000E+06	5.540858E+01	-8.971535E+01
2.43750625000E+06	5.545202E+01	-8.971574E+01
2.43937500000E+06	5.550243E+01	-8.970909E+01
2.44124375000E+06	5.553196E+01	-8.972596E+01
2.44311250000E+06	5.558084E+01	-8.974220E+01
2.44498125000E+06	5.562601E+01	-8.971055E+01
2.44685000000E+06	5.565469E+01	-8.968802E+01
2.44871875000E+06	5.570142E+01	-8.973742E+01
2.45058750000E+06	5.574731E+01	-8.971613E+01
2.45245625000E+06	5.580408E+01	-8.970375E+01
2.45432500000E+06	5.584554E+01	-8.970725E+01
2.45619375000E+06	5.587251E+01	-8.971575E+01
2.45806250000E+06	5.593708E+01	-8.971374E+01
2.45993125000E+06	5.595569E+01	-8.970580E+01
2.46180000000E+06	5.602919E+01	-8.969543E+01
2.46366875000E+06	5.603292E+01	-8.969954E+01
2.46553750000E+06	5.609563E+01	-8.970882E+01
2.46740625000E+06	5.614740E+01	-8.972112E+01
2.46927500000E+06	5.617128E+01	-8.971274E+01
2.47114375000E+06	5.622731E+01	-8.968127E+01
2.47301250000E+06	5.626136E+01	-8.970325E+01
2.47488125000E+06	5.631217E+01	-8.971861E+01
2.47675000000E+06	5.635710E+01	-8.970920E+01
2.47861875000E+06	5.638816E+01	-8.969099E+01
2.48048750000E+06	5.643114E+01	-8.970998E+01
2.48235625000E+06	5.650323E+01	-8.972359E+01
2.48422500000E+06	5.652995E+01	-8.969373E+01
2.48609375000E+06	5.658539E+01	-8.970485E+01
2.48796250000E+06	5.659948E+01	-8.968282E+01
2.48983125000E+06	5.665765E+01	-8.971883E+01
2.49170000000E+06	5.668018E+01	-8.971513E+01
2.49356875000E+06	5.673373E+01	-8.971889E+01
2.49543750000E+06	5.678210E+01	-8.969378E+01
2.49730625000E+06	5.683036E+01	-8.970605E+01
2.49917500000E+06	5.687365E+01	-8.971588E+01
2.50104375000E+06	5.691335E+01	-8.970692E+01
2.50291250000E+06	5.694509E+01	-8.970971E+01
2.50478125000E+06	5.698904E+01	-8.971982E+01
2.50665000000E+06	5.703304E+01	-8.970978E+01
2.50851875000E+06	5.707410E+01	-8.971358E+01
2.51038750000E+06	5.712503E+01	-8.971320E+01
2.51225625000E+06	5.718164E+01	-8.971518E+01
2.51412500000E+06	5.719621E+01	-8.969885E+01
2.51599375000E+06	5.724383E+01	-8.970779E+01
2.51786250000E+06	5.730895E+01	-8.971069E+01
2.51973125000E+06	5.732708E+01	-8.969905E+01
2.52160000000E+06	5.737371E+01	-8.970449E+01
2.52346875000E+06	5.741228E+01	-8.968889E+01
2.52533750000E+06	5.746866E+01	-8.968135E+01
2.52720625000E+06	5.750825E+01	-8.968551E+01
2.52907500000E+06	5.755907E+01	-8.970710E+01
2.53094375000E+06	5.758267E+01	-8.970522E+01
2.53281250000E+06	5.762754E+01	-8.969393E+01
2.53468125000E+06	5.766930E+01	-8.969806E+01
2.53655000000E+06	5.772070E+01	-8.971515E+01
2.53841875000E+06	5.775243E+01	-8.971774E+01
2.54028750000E+06	5.779070E+01	-8.970528E+01
2.54215625000E+06	5.784460E+01	-8.969033E+01
2.54402500000E+06	5.788299E+01	-8.972117E+01
2.54589375000E+06	5.793918E+01	-8.969284E+01
2.54776250000E+06	5.796750E+01	-8.968912E+01
2.54963125000E+06	5.800930E+01	-8.970682E+01
2.55150000000E+06	5.805742E+01	-8.970695E+01
2.55336875000E+06	5.809780E+01	-8.971216E+01
2.55523750000E+06	5.814186E+01	-8.970876E+01
2.55710625000E+06	5.818113E+01	-8.970456E+01
2.55897500000E+06	5.823282E+01	-8.970364E+01
2.56084375000E+06	5.825778E+01	-8.968804E+01
2.56271250000E+06	5.830719E+01	-8.970510E+01
2.56458125000E+06	5.833868E+01	-8.969373E+01
2.56645000000E+06	5.839683E+01	-8.970605E+01
2.56831875000E+06	5.842622E+01	-8.968826E+01
2.57018750000E+06	5.848876E+01	-8.969897E+01
2.57205625000E+06	5.852210E+01	-8.969808E+01
2.57392500000E+06	5.855130E+01	-8.970376E+01
2.57579375000E+06	5.860545E+01	-8.970348E+01
2.57766250000E+06	5.864669E+01	-8.969823E+01
2.57953125000E+06	5.869561E+01	-8.969357E+01
2.58140000000E+06	5.874139E+01	-8.970825E+01
2.58326875000E+06	5.877555E+01	-8.969856E+01
2.58513750000E+06	5.882060E+01	-8.969933E+01
2.58700625000E+06	5.888277E+01	-8.969446E+01
2.58887500000E+06	5.888969E+01	-8.967835E+01
2.59074375000E+06	5.895554E+01	-8.969054E+01
2.59261250000E+06	5.899416E+01	-8.969234E+01
2.59448125000E+06	5.903638E+01	-8.970139E+01
2.59635000000E+06	5.906754E+01	-8.969115E+01
2.59821875000E+06	5.912485E+01	-8.968139E+01
2.60008750000E+06	5.915858E+01	-8.969917E+01
2.60195625000E+06	5.919228E+01	-8.970261E+01
2.60382500000E+06	5.924965E+01	-8.970556E+01
2.60569375000E+06	5.929874E+01	-8.970000E+01
2.60756250000E+06	5.932955E+01	-8.969230E+01
2.60943125000E+06	5.936818E+01	-8.968434E+01
2.61130000000E+06	5.940427E+01	-8.969313E+01
2.61316875000E+06	5.946240E+01	-8.969950E+01
2.61503750000E+06	5.950320E+01	-8.968686E+01
2.61690625000E+06	5.954587E+01	-8.970814E+01
2.61877500000E+06	5.958818E+01	-8.970123E+01
2.62064375000E+06	5.961144E+01	-8.969466E+01
2.62251250000E+06	5.967499E+01	-8.968965E+01
2.62438125000E+06	5.969582E+01	-8.967695E+01
2.62625000000E+06	5.977072E+01	-8.969530E+01
2.62811875000E+06	5.980544E+01	-8.968954E+01
2.62998750000E+06	5.984713E+01	-8.969926E+01
2.63185625000E+06	5.990060E+01	-8.969285E+01
2.63372500000E+06	5.991674E+01	-8.968399E+01
2.63559375000E+06	5.996289E+01	-8.967796E+01
2.63746250000E+06	6.002496E+01	-8.969444E+01
2.63933125000E+06	6.005025E+01	-8.967697E+01
2.64120000000E+06	6.009736E+01	-8.969341E+01
2.64306875000E+06	6.013500E+01	-8.969069E+01
2.64493750000E+06	6.018142E+01	-8.968575E+01
2.64680625000E+06	6.022382E+01	-8.968024E+01
2.64867500000E+06	6.025879E+01	-8.967958E+01
2.65054375000E+06	6.030862E+01	-8.968543E+01
2.65241250000E+06	6.035310E+01	-8.970578E+01
2.65428125000E+06	6.039268E+01	-8.967166E+01
2.65615000000E+06	6.043092E+01	-8.969508E+01
2.65801875000E+06	6.046904E+01	-8.969036E+01
2.65988750000E+06	6.052211E+01	-8.969636E+01
2.66175625000E+06	6.055418E+01	-8.968001E+01
2.66362500000E+06	6.059423E+01	-8.968357E+01
2.66549375000E+06	6.064149E+01	-8.967985E+01
2.66736250000E+06	6.069074E+01	-8.968755E+01
2.66923125000E+06	6.074375E+01	-8.968018E+01
2.67110000000E+06	6.077602E+01	-8.968745E+01
2.67296875000E+06	6.081104E+01	-8.968401E+01
2.67483750000E+06	6.084806E+01	-8.967934E+01
2.67670625000E+06	6.089959E+01	-8.969073E+01
2.67857500000E+06	6.093809E+01	-8.967828E+01
2.68044375000E+06	6.099710E+01	-8.968220E+01
2.68231250000E+06	6.104198E+01	-8.968524E+01
2.68418125000E+06	6.107228E+01	-8.967348E+01
2.68605000000E+06	6.112728E+01	-8.967355E+01
2.68791875000E+06	6.115236E+01	-8.968448E+01
2.68978750000E+06	6.119632E+01	-8.967517E+01
2.69165625000E+06	6.123543E+01	-8.968891E+01
2.69352500000E+06	6.128992E+01	-8.967988E+01
2.69539375000E+06	6.134793E+01	-8.969230E+01
2.69726250000E+06	6.137543E+01	-8.968406E+01
2.69913125000E+06	6.140575E+01	-8.967487E+01
2.70100000000E+06	6.144723E+01	-8.968197E+01
2.70286875000E+06	6.148601E+01	-8.966342E+01
2.70473750000E+06	6.153635E+01	-8.967837E+01
2.70660625000E+06	6.158475E+01	-8.967008E+01
2.70847500000E+06	6.161964E+01	-8.968266E+01
2.71034375000E+06	6.166337E+01	-8.968154E+01
2.71221250000E+06	6.172186E+01	-8.968922E+01
2.71408125000E+06	6.174946E+01	-8.969649E+01
2.71595000000E+06	6.179840E+01	-8.967061E+01
2.71781875000E+06	6.184298E+01	-8.965033E+01
2.71968750000E+06	6.187900E+01	-8.967204E+01
2.72155625000E+06	6.191553E+01	-8.967345E+01
2.72342500000E+06	6.196033E+01	-8.967958E+01
2.72529375000E+06	6.200515E+01	-8.967890E+01
2.72716250000E+06	6.203302E+01	-8.967884E+01
2.72903125000E+06	6.210188E+01	-8.966863E+01
2.73090000000E+06	6.213229E+01	-8.967292E+01
2.73276875000E+06	6.218442E+01	-8.966216E+01
2.73463750000E+06	6.222513E+01	-8.967212E+01
2.73650625000E+06	6.227330E+01	-8.967027E+01
2.73837500000E+06	6.231887E+01	-8.967281E+01
2.74024375000E+06	6.233298E+01	-8.966776E+01
2.74211250000E+06	6.238584E+01	-8.967378E+01
2.74398125000E+06	6.243031E+01	-8.969491E+01
2.74585000000E+06	6.248050E+01	-8.967458E+01
2.74771875000E+06	6.252248E+01	-8.967126E+01
2.74958750000E+06	6.255918E+01	-8.966841E+01
2.75145625000E+06	6.261480E+01	-8.967324E+01
2.75332500000E+06	6.265213E+01	-8.966221E+01
2.75519375000E+06	6.269052E+01	-8.967561E+01
2.75706250000E+06	6.272724E+01	-8.966580E+01
2.75893125000E+06	6.278165E+01	-8.966941E+01
2.76080000000E+06	6.281979E+01	-8.967735E+01
2.76266875000E+06	6.287952E+01	-8.965768E+01
2.76453750000E+06	6.289000E+01	-8.967503E+01
2.76640625000E+06	6.294324E+01	-8.967088E+01
2.76827500000E+06	6.298385E+01	-8.966082E+01
2.77014375000E+06	6.303993E+01	-8.967506E+01
2.77201250000E+06	6.306344E+01	-8.966120E+01
2.77388125000E+06	6.311339E+01	-8.968126E+01
2.77575000000E+06	6.314913E+01	-8.968082E+01
2.77761875000E+06	6.319147E+01	-8.965847E+01
2.77948750000E+06	6.322985E+01	-8.966964E+01
2.78135625000E+06	6.329531E+01	-8.966138E+01
2.78322500000E+06	6.332610E+01	-8.967024E+01
2.78509375000E+06	6.338470E+01	-8.966345E+01
2.78696250000E+06	6.340802E+01	-8.966308E+01
2.78883125000E+06	6.343813E+01	-8.966167E+01
2.79070000000E+06	6.347724E+01	-8.965726E+01
2.79256875000E+06	6.354308E+01	-8.964901E+01
2.79443750000E+06	6.358068E+01	-8.966042E+01
2.79630625000E+06	6.361646E+01	-8.965631E+01
2.79817500000E+06	6.367048E+01	-8.966164E+01
2.80004375000E+06	6.371876E+01	-8.967515E+01
2.80191250000E+06	6.373460E+01	-8.966342E+01
2.80378125000E+06	6.379416E+01	-8.964948E+01
2.80565000000E+06	6.383262E+01	-8.964391E+01
2.80751875000E+06	6.386574E+01	-8.964857E+01
2.80938750000E+06	6.390907E+01	-8.966726E+01
2.81125625000E+06	6.396453E+01	-8.964908E+01
